Year,month,day,leg,side,mileage,distance,species
1997,8,4,B,R,8.1,14,LECA
1997,8,4,B,R,8.8,3,LECA
1997,8,4,C,L,9.9,3,SYAU
1997,8,4,C,L,15.5,22,LECA
1997,8,4,D,L,15.9,12,LECA
1997,8,4,D,L,16.4,30,LECA
1997,8,4,D,R,16.7,21,LECA
1997,8,4,D,R,17.4,3,LECA
1997,8,4,D,L,19.5,62,LECA
1997,8,4,D,L,19.7,30,LECA
1997,8,4,D,L,19.8,51,LECA
1997,8,4,D,L,20.2,31,LECA
1997,8,4,D,L,20.4,1,LECA
1997,8,4,D,C,20.5,0,LECA
1997,8,4,D,R,20.5,18,LECA
1997,8,4,D,L,21.3,14,LECA
1997,10,27,A,L,0.1,66,LECA
1997,10,27,A,L,0.1,56,LECA
1997,10,27,A,L,0.1,68,LECA
1997,10,27,A,L,0.7,4,LECA
1997,10,27,A,L,1.4,29,LECA
1997,10,27,A,L,1.4,72,LECA
1997,10,27,A,L,2,2,LECA
1997,10,27,A,R,2.1,17,LECA
1997,10,27,A,R,2.3,2,SYAU
1997,10,27,A,L,2.7,20,LECA
1997,10,27,A,L,2.8,26,LECA
1997,10,27,A,L,2.9,74,LECA
1997,10,27,A,L,3,39,LECA
1997,10,27,A,L,3.6,58,LECA
1997,10,27,A,L,3.6,59,LECA
1997,10,27,A,L,4.9,2,LECA
1997,10,27,A,L,5.3,2,SYAU
1997,10,27,A,R,5.4,29,SYAU
1997,10,27,B,L,7.1,1,LECA
1997,10,27,B,R,7.7,20,LECA
1997,10,27,B,R,7.8,27,LECA
1997,10,27,B,R,8.6,1,LECA
1997,10,27,B,R,9.1,1,LECA
1997,10,27,B,R,9.1,2,LECA
1997,10,27,B,L,9.1,1,LECA
1997,10,27,B,L,9.7,15,SYAU
1997,10,27,C,L,10.7,39,LECA
1997,10,27,C,L,11.2,35,LECA
1997,10,27,C,L,11.6,4,LECA
1997,10,27,C,L,12.1,9,LECA
1997,10,27,C,L,12.2,24,LECA
1997,10,27,C,R,12.7,4,LECA
1997,10,27,C,R,12.8,16,LECA
1997,10,27,C,L,13.3,27,LECA
1997,10,27,C,R,15.1,3,LECA
1997,10,27,C,L,15.2,87,LECA
1997,10,27,C,R,15.7,29,LECA
1997,10,27,D,R,16.1,6,LECA
1997,10,27,D,R,19.9,15,LECA
1997,10,27,D,R,20.2,21,LECA
1997,10,27,D,L,20.4,29,LECA
1998,1,13,A,L,0.2,11,LECA
1998,1,13,A,R,0.25,24,LECA
1998,1,13,A,L,3.4,37,LECA
1998,1,13,A,L,4.3,51,LECA
1998,1,13,A,L,4.8,52,LECA
1998,1,13,A,L,5,74,LECA
1998,1,13,B,L,6.9,9,LECA
1998,1,13,B,R,8.8,59,LECA
1998,1,13,B,L,8.8,20,SYAU
1998,1,13,C,R,12.4,30,SYAU
1998,1,13,C,L,12.5,46,SYAU
1998,1,13,C,L,12.5,19,SYAU
1998,1,13,C,R,13.3,50,LECA
1998,1,13,C,L,13.3,28,SYAU
1998,1,13,C,L,13.8,34,LECA
1998,1,13,C,L,13.8,40,LECA
1998,1,13,C,R,14.2,85,LECA
1998,1,13,C,L,15.3,67,LECA
1998,1,13,D,R,17,2,LECA
1998,1,13,D,L,18,13,LECA
1998,1,13,D,L,18.1,15,LECA
1998,1,13,D,L,18.3,3,LECA
1998,4,28,A,R,1.5,1,LECA
1998,4,28,A,C,2.1,0,LECA
1998,4,28,A,R,2.2,20,LECA
1998,4,28,A,R,2.3,8,LECA
1998,4,28,A,R,2.35,8,LECA
1998,4,28,A,L,2.4,4,LECA
1998,4,28,A,L,2.7,3,LECA
1998,4,28,A,R,4,4,LECA
1998,4,28,A,L,4.02,67,LECA
1998,4,28,A,L,4.3,3,LECA
1998,4,28,A,L,4.7,5,LECA
1998,4,28,A,C,4.8,0,LECA
1998,4,28,A,L,4.8,1,LECA
1998,4,28,A,R,5.4,27,LECA
1998,4,28,B,L,5.8,19,LECA
1998,4,28,B,R,5.9,10,LECA
1998,4,28,B,R,7,3,LECA
1998,4,28,B,R,7.1,1,LECA
1998,4,28,B,R,7.6,15,LECA
1998,4,28,B,R,7.8,19,LECA
1998,4,28,B,L,8,2,LECA
1998,4,28,B,L,8.6,4,LECA
1998,4,28,B,L,8.8,3,LECA
1998,4,28,C,L,11.1,42,LECA
1998,4,28,C,R,11.6,4,LECA
1998,4,28,C,L,11.9,3,LECA
1998,4,28,C,L,12.3,4,LECA
1998,4,28,C,R,12.7,1,LECA
1998,4,28,C,R,14.1,86,LECA
1998,4,28,C,R,14.4,4,LECA
1998,4,28,D,L,16.1,5,LECA
1998,4,28,D,L,18,3,LECA
1998,4,28,D,L,18.2,15,LECA
1998,4,28,D,L,18.4,11,LECA
1998,4,28,D,C,18.6,0,LECA
1998,4,28,D,R,19,1,LECA
1998,4,28,D,L,19.5,6,LECA
1998,4,28,D,L,19.8,3,LECA
1998,4,28,D,R,20.5,3,LECA
1998,4,28,D,L,20.52,4,LECA
1998,8,6,A,R,0.05,4,LECA
1998,8,6,A,L,0.1,12,LECA
1998,8,6,A,L,0.5,53,LECA
1998,8,6,A,R,1,29,LECA
1998,8,6,A,R,1,29,LECA
1998,8,6,A,C,1.2,0,LECA
1998,8,6,A,R,2.3,6,LECA
1998,8,6,A,R,2.35,7,LECA
1998,8,6,A,R,2.4,44,LECA
1998,8,6,A,R,2.7,3,SYAU
1998,8,6,A,R,2.8,21,LECA
1998,8,6,A,L,4.7,1,LECA
1998,8,6,A,R,5,23,LECA
1998,8,6,A,L,5.5,37,LECA
1998,8,6,B,L,6.7,9,LECA
1998,8,6,B,L,7.4,41,LECA
1998,8,6,B,L,7.9,32,LECA
1998,8,6,B,R,8.9,2,SYAU
1998,8,6,B,R,9.3,19,LECA
1998,8,6,B,C,9.4,0,LECA
1998,8,6,C,L,11,79,SYAU
1998,8,6,C,L,11.05,101,LECA
1998,8,6,C,L,11.05,100,LECA
1998,8,6,C,L,11.1,4,LECA
1998,8,6,C,R,11.6,32,LECA
1998,8,6,C,L,13.1,56,LECA
1998,8,6,C,R,13.5,29,LECA
1998,8,6,C,L,13.9,5,LECA
1998,8,6,C,L,13.95,59,LECA
1998,8,6,C,R,14.5,87,LECA
1998,8,6,C,L,14.6,29,LECA
1998,8,6,C,R,15,14,LECA
1998,8,6,C,L,15.3,24,LECA
1998,8,6,C,L,15.6,18,LECA
1998,8,6,C,L,15.7,31,LECA
1998,8,6,C,L,15.9,32,LECA
1998,8,6,D,R,16.5,17,LECA
1998,8,6,D,L,16.7,4,LECA
1998,8,6,D,R,17.9,39,LECA
1998,8,6,D,R,18,3,LECA
1998,8,6,D,C,18.2,0,LECA
1998,8,6,D,R,18.9,1,LECA
1998,8,6,D,L,19.8,1,LECA
1998,8,6,D,R,20.4,14,LECA
1998,8,6,D,L,20.6,16,LECA
1998,8,6,D,R,20.7,46,LECA
1998,10,5,A,L,0.1,32,LECA
1998,10,5,A,R,0.3,10,LECA
1998,10,5,A,C,1.2,0,LECA
1998,10,5,A,C,2.7,0,LECA
1998,10,5,A,L,4.9,22,LECA
1998,10,5,A,L,5.1,50,LECA
1998,10,5,A,R,5.2,39,LECA
1998,10,5,A,L,5.6,14,LECA
1998,10,5,A,C,5.7,0,LECA
1998,10,5,B,R,6.7,13,SYAU
1998,10,5,B,L,7.3,26,LECA
1998,10,5,B,R,9.7,21,LECA
1998,10,5,B,L,9.9,18,LECA
1998,10,5,C,C,11.1,0,LECA
1998,10,5,C,C,13,0,LECA
1998,10,5,C,C,14.5,0,LECA
1998,10,5,D,R,21.2,26,LECA
1998,10,5,D,R,21.3,18,LECA
1998,10,5,D,R,21.5,26,LECA
1998,10,5,D,R,21.5,38,LECA
1998,10,5,D,R,21.6,25,LECA
1998,10,5,D,L,22.1,10,LECA
1999,2,1,A,R,0.8,1,LECA
1999,2,1,A,R,1.2,14,LECA
1999,2,1,A,R,1.4,30,LECA
1999,2,1,A,L,1.9,105,LECA
1999,2,1,A,L,3.2,83,LECA
1999,2,1,A,R,4.6,54,LECA
1999,2,1,A,R,5.2,73,LECA
1999,2,1,C,L,10.3,64,LECA
1999,2,1,C,R,10.8,26,LECA
1999,2,1,C,R,13.3,13,LECA
1999,2,1,C,L,14.7,3,LECA
1999,2,1,C,L,15.2,81,LECA
1999,2,1,D,L,16.5,32,LECA
1999,2,1,D,R,17.6,10,LECA
1999,2,1,D,R,20.5,4,LECA
1999,5,6,A,L,0.2,82,LECA
1999,5,6,A,L,0.6,5,LECA
1999,5,6,A,L,0.61,19,LECA
1999,5,6,A,L,1,1,LECA
1999,5,6,A,R,1.2,56,LECA
1999,5,6,A,L,1.9,3,LECA
1999,5,6,A,L,2.3,44,LECA
1999,5,6,A,L,2.4,13,LECA
1999,5,6,A,R,3.7,38,LECA
1999,5,6,A,R,4,3,LECA
1999,5,6,A,L,4.01,10,LECA
1999,5,6,A,R,4.75,1,LECA
1999,5,6,A,R,4.8,14,LECA
1999,5,6,A,L,4.8,13,LECA
1999,5,6,A,L,5.4,3,LECA
1999,5,6,A,C,5.5,0,LECA
1999,5,6,B,R,7,19,LECA
1999,5,6,B,R,7.9,20,LECA
1999,5,6,B,R,8.2,4,LECA
1999,5,6,B,C,8.8,0,LECA
1999,5,6,B,R,8.9,51,LECA
1999,5,6,B,R,9.6,58,LECA
1999,5,6,C,R,10.4,2,LECA
1999,5,6,C,L,11.3,2,LECA
1999,5,6,C,L,12.5,33,LECA
1999,5,6,C,L,12.5,33,LECA
1999,5,6,C,R,12.7,2,LECA
1999,5,6,C,R,12.7,6,LECA
1999,5,6,C,L,12.8,3,LECA
1999,5,6,C,R,12.8,4,LECA
1999,5,6,C,R,12.8,4,LECA
1999,5,6,C,L,13.2,2,LECA
1999,5,6,C,L,14.4,48,LECA
1999,5,6,C,R,14.5,1,LECA
1999,5,6,C,L,14.8,2,LECA
1999,5,6,C,R,15.1,15,LECA
1999,5,6,C,R,15.7,14,LECA
1999,5,6,D,L,16.01,27,LECA
1999,5,6,D,R,16.4,24,LECA
1999,5,6,D,R,16.4,24,LECA
1999,5,6,D,R,17.3,29,LECA
1999,5,6,D,R,17.5,1,LECA
1999,5,6,D,L,17.5,1,LECA
1999,5,6,D,R,17.6,22,LECA
1999,5,6,D,R,17.6,22,LECA
1999,5,6,D,L,17.6,42,LECA
1999,5,6,D,L,18,1,LECA
1999,5,6,D,R,18.3,2,LECA
1999,5,6,D,R,18.4,2,LECA
1999,5,6,D,L,18.5,17,LECA
1999,5,6,D,L,18.5,25,LECA
1999,5,6,D,R,18.7,3,LECA
1999,5,6,D,L,19,4,LECA
1999,5,6,D,L,19,18,LECA
1999,5,6,D,R,19.2,2,LECA
1999,5,6,D,L,19.4,9,LECA
1999,5,6,D,R,20.5,4,LECA
1999,5,6,D,L,20.5,33,LECA
1999,5,6,D,L,20.5,33,LECA
1999,5,6,D,L,20.6,25,LECA
1999,5,6,D,R,20.6,75,LECA
1999,5,6,D,R,20.6,75,LECA
1999,5,6,D,L,20.9,2,LECA
1999,7,27,A,R,3.3,42,LECA
1999,7,27,A,R,3.31,60,LECA
1999,7,27,A,R,3.5,37,LECA
1999,7,27,A,R,5.1,79,LECA
1999,7,27,B,C,6,0,LECA
1999,7,27,B,R,6,1,LECA
1999,7,27,B,R,7,31,LECA
1999,7,27,B,L,7.8,1,LECA
1999,7,27,B,L,8.3,1,LECA
1999,7,27,B,R,8.3,37,LECA
1999,7,27,B,L,8.6,33,LECA
1999,7,27,B,L,8.65,1,LECA
1999,7,27,B,L,8.7,1,LECA
1999,7,27,B,R,8.71,1,LECA
1999,7,27,B,R,8.8,55,LECA
1999,7,27,B,L,8.8,52,LECA
1999,7,27,B,L,9,3,LECA
1999,7,27,B,L,9,125,LECA
1999,7,27,B,L,9,120,LECA
1999,7,27,B,L,9,17,LECA
1999,7,27,B,C,9.7,0,LECA
1999,7,27,B,R,9.7,52,LECA
1999,7,27,C,R,11.3,46,LECA
1999,7,27,C,R,12.4,72,LECA
1999,7,27,C,L,12.45,19,LECA
1999,7,27,C,L,13,41,LECA
1999,7,27,C,L,14.4,61,LECA
1999,7,27,C,L,14.4,59,LECA
1999,7,27,C,L,14.4,63,LECA
1999,7,27,D,R,16.1,29,LECA
1999,7,27,D,R,16.15,10,LECA
1999,7,27,D,R,17.3,34,LECA
1999,7,27,D,R,17.5,3,LECA
1999,7,27,D,R,17.5,4,LECA
1999,7,27,D,L,17.55,41,LECA
1999,7,27,D,R,17.55,31,LECA
1999,7,27,D,R,18.1,52,LECA
1999,7,27,D,L,18.4,2,LECA
1999,7,27,D,L,18.5,34,LECA
1999,7,27,D,R,19.9,2,LECA
1999,7,27,D,R,19.9,4,LECA
1999,7,27,D,R,20.5,35,LECA
1999,10,25,A,R,0.1,28,LECA
1999,10,25,A,R,0.2,1,LECA
1999,10,25,B,R,8.6,45,LECA
1999,10,25,C,L,10,39,LECA
1999,10,25,C,R,11,61,LECA
1999,10,25,C,L,11.4,37,LECA
1999,10,25,C,L,12.3,23,LECA
1999,10,25,C,R,12.5,37,LECA
1999,10,25,C,R,12.7,2,LECA
1999,10,25,C,L,15.6,64,LECA
1999,10,25,D,R,17.5,38,LECA
1999,10,25,D,R,17.9,20,LECA
1999,10,25,D,R,17.9,20,LECA
1999,10,25,D,L,20.9,53,LECA
2000,1,20,B,L,9.3,60,LECA
2000,1,20,C,L,10.4,24,LECA
2000,1,20,D,L,17.8,60,LECA
2000,4,13,A,R,0,2,LECA
2000,4,13,A,C,0.1,0,LECA
2000,4,13,A,C,0.7,0,LECA
2000,4,13,A,R,2.2,70,LECA
2000,4,13,A,L,3.3,1,LECA
2000,4,13,A,L,4.5,1,LECA
2000,4,13,A,L,5.4,1,LECA
2000,4,13,B,R,6.9,40,LECA
2000,4,13,B,L,7,51,LECA
2000,4,13,B,L,7,51,LECA
2000,4,13,B,L,7,51,LECA
2000,4,13,B,L,8.1,1,LECA
2000,4,13,B,L,8.1,3,LECA
2000,4,13,B,L,8.1,6,LECA
2000,4,13,B,C,9,0,LECA
2000,4,13,B,L,9.1,27,LECA
2000,4,13,B,L,9.4,2,LECA
2000,4,13,C,R,10.5,45,LECA
2000,4,13,C,L,12,41,LECA
2000,4,13,C,L,12.7,57,LECA
2000,4,13,C,L,12.7,29,LECA
2000,4,13,C,L,12.9,18,LECA
2000,4,13,C,R,13.8,22,LECA
2000,4,13,C,R,14.2,30,LECA
2000,4,13,C,L,14.2,5,LECA
2000,4,13,C,L,14.5,27,LECA
2000,4,13,C,R,14.6,1,LECA
2000,4,13,C,L,14.7,28,LECA
2000,4,13,C,L,14.7,50,LECA
2000,4,13,C,L,14.9,2,LECA
2000,4,13,C,R,15,41,LECA
2000,4,13,C,C,15.5,0,LECA
2000,4,13,C,L,15.5,3,LECA
2000,4,13,C,L,15.6,58,LECA
2000,4,13,D,R,16,48,LECA
2000,4,13,D,R,17.3,5,LECA
2000,4,13,D,R,17.8,4,LECA
2000,4,13,D,L,18.9,2,LECA
2000,4,13,D,R,20.8,4,LECA
2000,7,17,A,R,0.05,1,LECA
2000,7,17,A,R,1.7,3,SYAU
2000,7,17,A,L,2.3,2,LECA
2000,7,17,A,L,2.8,8,LECA
2000,7,17,A,R,3.5,23,LECA
2000,7,17,A,R,4.9,2,LECA
2000,7,17,A,L,5.4,44,LECA
2000,7,17,B,L,5.8,20,LECA
2000,7,17,B,R,9.1,17,LECA
2000,7,17,B,R,9.1,17,LECA
2000,7,17,B,R,9.1,43,LECA
2000,7,17,B,R,9.1,43,LECA
2000,7,17,C,L,11.7,71,LECA
2000,7,17,C,L,12.5,23,SYAU
2000,7,17,C,L,12.7,44,LECA
2000,7,17,C,L,12.8,2,LECA
2000,7,17,C,C,12.85,0,LECA
2000,7,17,C,R,13.7,53,SYAU
2000,7,17,D,R,16.7,2,LECA
2000,7,17,D,R,17.1,6,LECA
2000,7,17,D,L,17.2,30,LECA
2000,7,17,D,L,17.5,13,LECA
2000,7,17,D,L,17.7,3,LECA
2000,7,17,D,L,17.8,4,LECA
2000,7,17,D,R,17.85,1,LECA
2000,7,17,D,C,18.9,0,LECA
2000,7,17,D,L,19.2,3,LECA
2000,7,17,D,L,19.5,12,LECA
2000,7,17,D,L,20.3,58,LECA
2000,7,17,D,R,20.7,56,LECA
2000,7,17,D,L,20.9,93,LECA
2000,10,16,A,R,0.1,30,LECA
2000,10,16,A,R,0.3,16,LECA
2000,10,16,B,R,8.6,51,LECA
2000,10,16,C,L,12.7,1,LECA
2000,10,16,C,R,14.5,24,LECA
2000,10,16,C,L,14.6,5,LECA
2000,10,16,C,R,15.5,26,LECA
2000,10,16,C,L,15.8,42,LECA
2000,10,16,D,L,17.9,87,LECA
2000,10,16,D,L,17.9,87,LECA
2000,10,16,D,R,18.5,39,LECA
2000,10,16,D,L,19.3,19,LECA
2000,10,16,D,R,20.3,35,LECA
2000,10,16,D,L,20.9,46,LECA
2000,10,16,D,R,20.95,61,LECA
2000,10,16,D,L,21.2,3,LECA
2000,10,16,D,R,21.5,41,LECA
2000,10,16,D,R,21.8,17,LECA
2001,2,5,A,L,1.9,8,SYAU
2001,2,5,A,R,3,16,LECA
2001,2,5,A,R,4.8,42,LECA
2001,2,5,A,L,5.6,22,LECA
2001,2,5,D,R,16.8,45,LECA
2001,2,5,D,L,18,2,LECA
2001,4,9,A,R,0.1,21,LECA
2001,4,9,A,R,2.3,10,LECA
2001,4,9,A,R,2.4,13,LECA
2001,4,9,A,R,4.3,1,LECA
2001,4,9,B,L,7.1,8,LECA
2001,4,9,B,L,7.2,75,LECA
2001,4,9,B,L,8,12,LECA
2001,4,9,B,L,8.3,19,LECA
2001,4,9,B,R,8.6,3,LECA
2001,4,9,B,L,9.7,1,LECA
2001,4,9,C,R,12.5,31,LECA
2001,4,9,C,R,13.1,71,LECA
2001,4,9,C,R,14.8,29,LECA
2001,4,9,D,L,17.4,3,LECA
2001,4,9,D,L,17.7,1,LECA
2001,4,9,D,L,18.3,1,LECA
2001,4,9,D,L,19.7,1,LECA
2001,4,9,D,R,20.4,8,LECA
2001,4,9,D,L,20.8,3,LECA
2001,4,9,D,R,21.4,9,LECA
2001,7,5,A,L,0.3,3,LECA
2001,7,5,A,R,0.5,27,LECA
2001,7,5,A,R,1.8,1,LECA
2001,7,5,A,L,2.6,2,LECA
2001,7,5,A,L,3.5,3,LECA
2001,7,5,B,L,7.5,26,LECA
2001,7,5,B,L,7.5,38,LECA
2001,7,5,B,R,9.3,26,LECA
2001,7,5,C,L,11.5,82,LECA
2001,7,5,C,L,13,6,LECA
2001,7,5,C,R,13.1,2,LECA
2001,7,5,C,L,13.3,3,LECA
2001,7,5,C,L,14.9,115,LECA
2001,7,5,C,L,15,27,LECA
2001,7,5,C,L,15.5,64,LECA
2001,7,5,C,L,16.1,25,LECA
2001,7,5,D,L,17.8,43,LECA
2001,7,5,D,L,17.8,43,LECA
2001,7,5,D,L,18.9,4,LECA
2001,7,5,D,L,21.6,20,LECA
2001,10,1,A,L,0.2,3,LECA
2001,10,1,A,R,3.1,1,LECA
2001,10,1,A,R,4,5,LECA
2001,10,1,B,L,8.1,4,LECA
2001,10,1,B,R,8.7,77,LECA
2001,10,1,B,R,8.75,45,LECA
2001,10,1,B,L,8.9,79,LECA
2001,10,1,B,L,9.3,51,LECA
2001,10,1,B,R,9.7,3,LECA
2001,10,1,B,L,9.9,89,LECA
2001,10,1,C,L,13.1,7,LECA
2001,10,1,C,R,14,5,LECA
2001,10,1,C,L,15,12,LECA
2001,10,1,C,L,15.1,56,LECA
2001,10,1,C,L,15.1,56,LECA
2001,10,1,D,R,17.6,62,LECA
2001,10,1,D,L,18.2,37,LECA
2001,10,1,D,L,18.9,16,LECA
2001,10,1,D,L,21.5,22,LECA
2002,1,28,A,R,2.8,49,LECA
2002,1,28,B,L,9,27,LECA
2002,1,28,B,L,9,43,LECA
2002,1,28,B,L,9.3,49,LECA
2002,1,28,C,L,12,26,LECA
2002,1,28,C,R,12.2,17,LECA
2002,1,28,C,R,12.9,67,LECA
2002,1,28,C,R,14.5,14,LECA
2002,1,28,D,R,17.6,25,LECA
2002,1,28,D,R,18.8,31,LECA
2002,1,28,D,R,19.2,16,LECA
2002,1,28,D,L,21.2,10,LECA
2002,3,14,B,R,8.5,35,LECA
2002,3,14,B,L,9.5,24,LECA
2002,3,14,B,R,20.4,1,LECA
2002,3,14,D,R,20.4,1,LECA
2002,3,14,D,R,20.6,42,LECA
2002,3,14,D,C,21,0,LECA
2002,3,14,D,L,21.5,17,LECA
2002,4,30,A,R,1.5,23,LECA
2002,4,30,A,R,1.5,10,LECA
2002,4,30,A,C,2.5,0,LECA
2002,4,30,A,R,2.8,3,LECA
2002,4,30,A,L,3.9,12,LECA
2002,4,30,A,L,4.1,31,LECA
2002,4,30,A,R,5.3,3,LECA
2002,4,30,A,R,5.8,3,SYAU
2002,4,30,B,R,7.2,29,LECA
2002,4,30,B,R,7.4,68,LECA
2002,4,30,B,L,7.6,18,LECA
2002,4,30,B,L,8.1,2,LECA
2002,4,30,B,R,8.4,27,LECA
2002,4,30,B,R,8.5,43,LECA
2002,4,30,B,L,8.6,34,LECA
2002,4,30,B,R,9.4,3,LECA
2002,4,30,B,R,9.7,9,LECA
2002,4,30,B,R,9.8,5,LECA
2002,4,30,B,L,9.9,46,LECA
2002,4,30,C,R,10.5,34,LECA
2002,4,30,C,L,13.1,6,LECA
2002,4,30,C,R,13.4,7,LECA
2002,4,30,C,R,14,95,LECA
2002,4,30,C,L,14.9,57,LECA
2002,4,30,C,R,14.95,65,LECA
2002,4,30,C,L,15,7,LECA
2002,4,30,C,R,15.6,7,LECA
2002,4,30,C,L,16.4,31,LECA
2002,4,30,D,L,16.9,5,LECA
2002,4,30,D,R,18.3,7,LECA
2002,4,30,D,R,19.6,53,LECA
2002,4,30,D,L,19.65,19,LECA
2002,4,30,D,R,19.65,8,LECA
2002,4,30,D,R,20.1,31,LECA
2002,4,30,D,L,20.3,25,LECA
2002,4,30,D,L,20.4,23,LECA
2002,4,30,D,L,20.6,25,LECA
2002,4,30,D,R,20.6,3,LECA
2002,4,30,D,R,20.7,40,LECA
2002,4,30,D,L,21.7,42,LECA
2002,4,30,D,L,21.8,45,LECA
2002,7,23,A,L,0.7,2,LECA
2002,7,23,B,L,8.6,65,LECA
2002,7,23,B,R,9,40,LECA
2002,7,23,B,R,9.9,85,LECA
2002,7,23,C,R,11.6,91,LECA
2002,7,23,C,L,11.7,7,LECA
2002,7,23,C,L,12.1,18,LECA
2002,7,23,C,R,12.4,19,LECA
2002,7,23,C,R,13.9,5,LECA
2002,7,23,C,L,14.7,73,LECA
2002,7,23,C,R,14.8,65,LECA
2002,7,23,C,R,14.8,65,LECA
2002,7,23,C,R,16.4,70,LECA
2002,7,23,D,R,17.5,24,LECA
2002,7,23,D,R,17.7,30,LECA
2002,7,23,D,L,18.1,27,LECA
2002,7,23,D,R,18.3,10,LECA
2002,7,23,D,R,19.8,101,LECA
2002,7,23,D,R,19.9,29,LECA
2002,7,23,D,L,20.5,3,LECA
2002,7,23,D,R,20.5,43,LECA
2002,7,23,D,R,20.7,4,LECA
2002,7,23,D,R,21.1,76,LECA
2002,7,23,D,R,21.1,87,LECA
2002,7,23,D,L,21.2,52,LECA
2002,7,23,D,L,21.9,5,LECA
2002,8,19,A,R,2.2,1,LECA
2002,8,19,A,R,2.7,5,LECA
2002,8,19,A,R,3.6,1,LECA
2002,8,19,B,R,8.2,68,LECA
2002,8,19,B,L,8.7,3,LECA
2002,8,19,B,R,8.75,39,LECA
2002,8,19,C,R,10.8,95,LECA
2002,8,19,C,L,12.8,29,LECA
2002,8,19,C,R,12.9,19,LECA
2002,8,19,C,L,13.2,30,LECA
2002,8,19,C,L,13.2,80,LECA
2002,8,19,C,L,14.2,8,LECA
2002,8,19,C,L,14.2,9,LECA
2002,8,19,C,L,14.25,26,LECA
2002,8,19,C,R,14.4,2,LECA
2002,8,19,C,L,14.8,11,LECA
2002,8,19,D,R,17.8,31,LECA
2002,8,19,D,R,18.4,5,LECA
2002,8,19,D,R,18.4,7,LECA
2002,8,19,D,R,18.6,6,LECA
2002,8,19,D,R,19.6,40,LECA
2002,8,19,D,R,19.7,21,LECA
2002,8,19,D,R,20.2,32,LECA
2002,8,19,D,R,20.2,48,LECA
2002,8,19,D,L,20.6,38,LECA
2002,8,19,D,L,20.6,38,LECA
2002,8,19,D,R,21.2,2,LECA
2002,8,19,D,R,21.3,25,LECA
2002,8,19,D,R,21.35,5,LECA
2002,8,19,D,L,21.4,4,LECA
2002,10,21,A,R,0.05,3,LECA
2002,10,21,B,L,6.2,10,LECA
2002,10,21,B,R,6.3,26,LECA
2002,10,21,B,R,8.3,8,LECA
2002,10,21,B,R,8.6,51,LECA
2002,10,21,C,L,11.3,34,LECA
2002,10,21,D,R,19.2,63,LECA
2002,10,21,D,R,19.2,63,LECA
2002,10,21,D,R,19.6,31,LECA
2002,10,21,D,L,20.5,2,LECA
2002,10,21,D,L,21.1,3,LECA
2002,10,21,D,R,21.2,12,LECA
2002,10,21,D,R,21.25,7,LECA
2002,10,21,D,R,21.8,40,LECA
2002,10,21,D,R,21.85,65,LECA
2002,10,21,D,L,21.9,2,LECA
2003,1,16,A,C,0.01,0,LECA
2003,1,16,A,R,5.8,74,LECA
2003,1,16,B,L,9.4,79,LECA
2003,1,16,B,R,9.5,57,LECA
2003,1,16,C,L,15.1,38,LECA
2003,1,16,C,L,15.1,55,LECA
2003,1,16,D,R,19,25,LECA
2003,1,16,D,R,20.3,23,LECA
2003,1,16,D,L,20.9,7,LECA
2003,1,16,D,R,21.4,19,LECA
2003,1,16,D,L,21.8,36,LECA
2003,1,31,A,R,0.2,1,LECA
2003,1,31,A,R,4.6,92,LECA
2003,1,31,B,R,6.6,1,LECA
2003,1,31,B,L,6.8,5,LECA
2003,1,31,B,R,9.4,26,LECA
2003,1,31,C,L,10,6,SYAU
2003,1,31,C,R,11.3,69,LECA
2003,1,31,C,R,11.5,92,LECA
2003,1,31,D,R,17.1,55,LECA
2003,1,31,D,L,17.8,45,LECA
2003,1,31,D,R,18,95,LECA
2003,1,31,D,R,18.2,56,LECA
2003,1,31,D,R,20,3,LECA
2003,4,16,A,R,2.1,3,LECA
2003,4,16,A,L,5.2,48,LECA
2003,4,16,A,L,5.3,3,LECA
2003,4,16,A,R,5.4,40,LECA
2003,4,16,B,R,7.2,3,LECA
2003,4,16,B,L,7.3,39,LECA
2003,4,16,B,R,8.1,62,LECA
2003,4,16,B,L,8.7,3,LECA
2003,4,16,B,R,9.2,1,LECA
2003,4,16,B,L,9.4,1,LECA
2003,4,16,B,L,9.4,4,LECA
2003,4,16,B,R,9.4,48,LECA
2003,4,16,C,R,10,2,LECA
2003,4,16,C,R,10.5,45,LECA
2003,4,16,C,L,12.1,9,LECA
2003,4,16,C,L,12.4,28,LECA
2003,4,16,C,L,12.4,11,LECA
2003,4,16,C,R,12.5,28,LECA
2003,4,16,C,L,12.5,27,LECA
2003,4,16,C,L,12.6,62,LECA
2003,4,16,C,L,12.9,5,LECA
2003,4,16,C,L,13,39,LECA
2003,4,16,C,R,13.2,23,LECA
2003,4,16,C,L,13.7,4,LECA
2003,4,16,C,R,13.7,5,LECA
2003,4,16,C,R,14.3,1,LECA
2003,4,16,C,L,14.5,22,LECA
2003,4,16,D,R,17,3,LECA
2003,4,16,D,R,17,39,LECA
2003,4,16,D,R,17,40,LECA
2003,4,16,D,R,17.2,55,LECA
2003,4,16,D,L,17.6,21,LECA
2003,4,16,D,R,19.4,26,LECA
2003,4,16,D,L,19.7,2,LECA
2003,4,16,D,L,19.7,4,LECA
2003,4,16,D,R,20.3,5,LECA
2003,4,30,A,R,0.3,17,LECA
2003,4,30,A,R,4,18,LECA
